result_id,fighter_name,fight_id,elo_before,elo_after
6226,Wario,2783,1650.54,1656.56
6227,Ryu,2783,1507.95,1501.93
6228,Link,2784,1559.61,1561.73
6229,Jigglypuff,2784,1255.45,1253.33
6230,Simon Belmont,2785,1562.41,1550.4
6231,Samus,2785,1562.2,1574.21
6232,Toon Link,2786,1757.48,1741.05
6233,Wario,2786,1656.56,1672.99
6234,Link,2787,1561.73,1574.3
6235,Samus,2787,1574.21,1561.64
6236,Wario,2788,1672.99,1680.65
6237,Link,2788,1574.3,1566.64
6238,Cloud,2789,1596.6,1600.43
6239,Olimar,2789,1380.01,1376.18
6240,Luigi,2790,1634.21,1639.29
6241,Ridley,2790,1462.98,1457.9
6242,Ganondorf,2791,1404.23,1418.76
6243,Dark Samus,2791,1460.11,1445.58
6244,King K Rool,2792,1512.37,1522.5
6245,Incineroar,2792,1471.38,1461.25
6246,Lucario,2793,1505.2,1514.62
6247,Lucas,2793,1448.34,1438.92
6248,Yoshi,2794,1481.9,1470.25
6249,Lucina,2794,1489.5,1501.15
6250,Pit,2795,1662.93,1644.71
6251,Corrin,2795,1513.2,1531.42
6252,Diddy Kong,2796,1587.95,1597.05
6253,DK,2796,1523.75,1514.65
6254,Cloud,2797,1600.43,1612.27
6255,Diddy Kong,2797,1597.05,1585.21
6256,Lucario,2798,1514.62,1502.98
6257,King K Rool,2798,1522.5,1534.14
6258,Ganondorf,2799,1418.76,1410.43
6259,Lucina,2799,1501.15,1509.48
6260,Luigi,2800,1639.29,1622.59
6261,Corrin,2800,1531.42,1548.12
6262,Cloud,2801,1612.27,1620.78
6263,King K Rool,2801,1534.14,1525.63
6264,Corrin,2802,1548.12,1534.35
6265,Lucina,2802,1509.48,1523.25
6266,Cloud,2803,1620.78,1628.49
6267,Lucina,2803,1523.25,1515.54
6268,Ness,2804,1554.67,1556.9
6269,Peach,2804,1258.09,1255.86
6270,Ike,2805,1631.17,1637.04
6271,Mega Man,2805,1484.24,1478.37
6272,Pikachu,2806,1632.52,1639.08
6273,Mr Game & Watch,2806,1505.11,1498.55
6274,Bowser,2807,1466.33,1478.05
6275,Inkling,2807,1460.28,1448.56
6276,Mario,2808,1615.63,1622.51
6277,Dr Mario,2808,1496.85,1489.97
6278,Snake,2809,1467.65,1481.12
6279,Greninja,2809,1499.68,1486.21
6280,King Dedede,2810,1460.71,1450.99
6281,Young Link,2810,1510.83,1520.55
6282,Roy,2811,1485.42,1498.36
6283,Chrom,2811,1505.77,1492.83
6284,Ness,2812,1556.9,1566.25
6285,Roy,2812,1498.36,1489.01
6286,Mario,2813,1622.51,1628.46
6287,Bowser,2813,1478.05,1472.1
6288,Pikachu,2814,1639.08,1644.58
6289,Snake,2814,1481.12,1475.62
6290,Ike,2815,1637.04,1620.01
6291,Young Link,2815,1520.55,1537.58
6292,Ness,2816,1566.25,1581.06
6293,Mario,2816,1628.46,1613.65
6294,Pikachu,2817,1644.58,1627.91
6295,Young Link,2817,1537.58,1554.25
6296,Ness,2818,1581.06,1591.83
6297,Young Link,2818,1554.25,1543.48
6298,Robin,2819,1478.18,1483.67
6299,Ice Climbers,2819,1319.93,1314.44
6300,Kirby,2820,1704.34,1707.95
6301,Fox,2820,1478.82,1475.21
6302,Rosalina & Luma,2821,1524.88,1510.72
6303,Wolf,2821,1477.48,1491.64
6304,Wario,2822,1680.65,1695.38
6305,Toon Link,2822,1741.05,1726.32
6306,Richter Belmont,2823,1508.4,1497.17
6307,Sonic,2823,1525.14,1536.37
6308,Ridley,2824,1457.9,1449.32
6309,Corrin,2824,1534.35,1542.93
6310,Mewtwo,2825,1436.67,1424.96
6311,Zelda,2825,1443.04,1454.75
6312,Pit,2826,1644.71,1630.02
6313,Diddy Kong,2826,1585.21,1599.9
6314,Dark Samus,2827,1445.58,1434.3
6315,Incineroar,2827,1461.25,1472.53
6316,King K Rool,2828,1525.63,1537.17
6317,Lucina,2828,1515.54,1504.0
6318,Little Mac,2829,1456.3,1467.2
6319,Pac-Man,2829,1432.33,1421.43
6320,Mr Game & Watch,2830,1498.55,1508.4
6321,Villager,2830,1451.39,1441.54
6322,Chrom,2831,1492.83,1478.81
6323,Inkling,2831,1448.56,1462.58
6324,Dr Mario,2832,1489.97,1501.8
6325,Greninja,2832,1486.21,1474.38
6326,Snake,2833,1475.62,1487.46
6327,Bowser,2833,1472.1,1460.26
6328,Bowser Jr,2834,1466.47,1453.21
6329,Ken,2834,1438.91,1452.17
6330,Marth,2835,1640.19,1645.16
6331,Palutena,2835,1465.3,1460.33
6332,Fox,2836,1475.21,1479.94
6333,Falco,2836,1475.43,1480.16
6334,Mewtwo,2836,1424.96,1420.23
6335,Bayonetta,2836,1413.56,1408.83
6336,Simon Belmont,2837,1550.4,1563.15
6337,Link,2837,1566.64,1553.89
6338,Samus,2838,1561.64,1548.25
6339,ROB,2838,1531.4,1544.79
6340,Duck Hunt,2839,1416.08,1426.26
6341,Olimar,2839,1376.18,1366.0
6342,Bayonetta,2840,1408.83,1400.81
6343,Isabelle,2840,1498.62,1506.64
6344,King Dedede,2841,1450.99,1456.05
6345,DK,2841,1514.65,1519.71
6346,Ridley,2841,1449.32,1444.26
6347,Dark Samus,2841,1434.3,1429.24
6348,Corrin,2842,1542.93,1550.38
6349,Lucas,2842,1438.92,1431.47
6350,Diddy Kong,2843,1599.9,1612.94
6351,Luigi,2843,1622.59,1609.55
6352,Pichu,2844,1422.6,1410.55
6353,Pac-Man,2844,1421.43,1433.48
6354,Peach,2845,1255.86,1251.12
6355,Sheik,2845,1438.45,1443.19
6356,Mega Man,2846,1478.37,1466.86
6357,Roy,2846,1489.01,1500.52
6358,Mr Game & Watch,2847,1508.4,1494.02
6359,King Dedede,2847,1456.05,1470.43
6360,Pikachu,2848,1627.91,1615.25
6361,Mario,2848,1613.65,1626.31
6362,Wii Fit Trainer,2849,1444.83,1433.45
6363,Daisy,2849,1458.28,1469.66
6364,Sonic,2850,1536.37,1546.33
6365,Wolf,2850,1491.64,1481.68
6366,Pokemon Trainer,2851,1356.26,1363.75
6367,Jigglypuff,2851,1253.33,1245.84
6368,Richter Belmont,2852,1497.17,1484.55
6369,Robin,2852,1483.67,1496.29
6370,Link,2853,1553.89,1563.53
6371,Ryu,2853,1501.93,1492.29
6372,Meta Knight,2854,1512.27,1523.89
6373,Lucina,2854,1504.0,1492.38
6374,Dark Pit,2855,1587.67,1569.66
6375,Ridley,2855,1444.26,1462.27
6376,Zelda,2856,1454.75,1462.81
6377,Olimar,2856,1366.0,1357.94
6378,Luigi,2857,1609.55,1591.68
6379,Yoshi,2857,1470.25,1488.12
6380,Ganondorf,2858,1410.43,1426.52
6381,Lucario,2858,1502.98,1486.89
6382,Captain Falcon,2859,1548.26,1558.21
6383,Shulk,2859,1503.3,1493.35
6384,Peach,2860,1251.12,1246.65
6385,Sheik,2860,1443.19,1447.66
6386,Little Mac,2861,1467.2,1479.18
6387,Mega Man,2861,1466.86,1454.88
6388,Inkling,2862,1462.58,1457.45
6389,Roy,2862,1500.52,1511.15
6390,Chrom,2862,1478.81,1473.31
6391,Young Link,2863,1543.48,1558.91
6392,Ike,2863,1620.01,1604.58
6393,Kirby,2864,1707.95,1713.62
6394,Sonic,2864,1546.33,1543.64
6395,Link,2864,1563.53,1560.55
6396,Shulk,2865,1493.35,1487.54
6397,Dr Mario,2865,1501.8,1513.09
6398,Little Mac,2865,1479.18,1473.7
6399,Meta Knight,2866,1523.89,1533.34
6400,Incineroar,2866,1472.53,1467.7
6401,Zelda,2866,1462.81,1458.19
6402,Marth,2867,1645.16,1636.06
6403,Wolf,2867,1481.68,1476.02
6404,Robin,2867,1496.29,1511.05
6405,Captain Falcon,2868,1558.21,1567.19
6406,King Dedede,2868,1470.43,1466.38
6407,Roy,2868,1511.15,1506.22
6408,Dark Pit,2869,1569.66,1578.88
6409,Corrin,2869,1550.38,1544.82
6410,Ridley,2869,1462.27,1458.61
6411,Ike,2870,1604.58,1607.93
6412,Pikachu,2870,1615.25,1618.6
6413,Fox,2870,1479.94,1478.26
6414,Falco,2870,1480.16,1478.48
6415,King Dedede,2870,1466.38,1464.7
6416,DK,2870,1519.71,1518.03
6417,Cloud,2871,1628.49,1636.3
6418,King K Rool,2871,1537.17,1534.52
6419,Diddy Kong,2871,1612.94,1609.18
6420,Ganondorf,2871,1426.52,1425.12
6421,Ness,2872,1591.83,1602.33
6422,Snake,2872,1487.46,1484.98
6423,Mario,2872,1626.31,1621.78
6424,Young Link,2872,1558.91,1555.41
6425,Wario,2873,1695.38,1689.3
6426,Toon Link,2873,1726.32,1719.91
6427,Simon Belmont,2873,1563.15,1558.87
6428,ROB,2873,1544.79,1561.56
6429,Cloud,2874,1636.3,1642.09
6430,Lucario,2874,1486.89,1481.1
6431,ROB,2875,1561.56,1568.8
6432,Ken,2875,1452.17,1444.93
6433,Ice Climbers,2876,1314.44,1310.91
6434,Sonic,2876,1543.64,1547.17
6435,Robin,2877,1511.05,1519.58
6436,Wii Fit Trainer,2877,1433.45,1424.92
6437,Marth,2878,1636.06,1627.79
6438,Toon Link,2878,1719.91,1728.18
6439,Link,2879,1560.55,1571.98
6440,Samus,2879,1548.25,1536.82
6441,Incineroar,2880,1467.7,1456.83
6442,Lucina,2880,1492.38,1503.25
6443,Ridley,2881,1458.61,1468.86
6444,Mewtwo,2881,1420.23,1409.98
6445,Cloud,2882,1642.09,1653.53
6446,Pit,2882,1630.02,1618.58
6447,Ganondorf,2883,1425.12,1442.27
6448,Corrin,2883,1544.82,1527.67
6449,Luigi,2884,1591.68,1584.38
6450,King K Rool,2884,1534.52,1549.49
6451,Diddy Kong,2884,1609.18,1601.51
6452,Mega Man,2885,1454.88,1443.0
6453,Inkling,2885,1457.45,1469.33
6454,Pac-Man,2886,1433.48,1448.22
6455,Mr Game & Watch,2886,1494.02,1479.28
6456,King Dedede,2887,1464.7,1452.5
6457,Bowser,2887,1460.26,1472.46
6458,Chrom,2888,1473.31,1467.49
6459,Mario,2888,1621.78,1627.6
6460,Young Link,2889,1555.41,1540.35
6461,Shulk,2889,1487.54,1502.6
6462,Ryu,2890,1492.29,1503.25
6463,Daisy,2890,1469.66,1458.7
6464,Wolf,2891,1476.02,1472.68
6465,Kirby,2891,1713.62,1716.96
6466,Richter Belmont,2892,1484.55,1496.27
6467,Falco,2892,1478.48,1466.76
6468,Marth,2893,1627.79,1636.69
6469,Simon Belmont,2893,1558.87,1549.97
6470,Wario,2894,1689.3,1679.08
6471,Toon Link,2894,1728.18,1738.4
6472,Olimar,2895,1357.94,1352.13
6473,Isabelle,2895,1506.64,1512.45
6474,Lucario,2896,1481.1,1490.74
6475,Dark Samus,2896,1429.24,1419.6
6476,DK,2897,1518.03,1511.19
6477,Diddy Kong,2897,1601.51,1594.67
6478,Richter Belmont,2897,1496.27,1503.11
6479,Simon Belmont,2897,1549.97,1556.81
6480,Lucas,2898,1431.47,1421.18
6481,Ridley,2898,1468.86,1479.15
6482,Ganondorf,2899,1442.27,1457.03
6483,Lucina,2899,1503.25,1488.49
6484,Pikachu,2900,1618.6,1624.56
6485,Greninja,2900,1474.38,1468.42
6486,Little Mac,2901,1473.7,1484.23
6487,Villager,2901,1441.54,1431.01
6488,Snake,2902,1484.98,1495.06
6489,Mega Man,2902,1443.0,1432.92
6490,Sheik,2903,1447.66,1438.31
6491,Roy,2903,1506.22,1515.57
6492,Mario,2904,1627.6,1609.2
6493,Bowser,2904,1472.46,1490.86
6494,Bowser Jr,2905,1453.21,1442.1
6495,Wolf,2905,1472.68,1483.79
6496,Fox,2906,1478.26,1469.36
6497,Sonic,2906,1547.17,1556.07
6498,Robin,2907,1519.58,1532.37
6499,Samus,2907,1536.82,1524.03
6500,Palutena,2908,1460.33,1468.08
6501,Pokemon Trainer,2908,1363.75,1356.0
6502,Rosalina & Luma,2909,1510.72,1522.38
6503,Ryu,2909,1503.25,1491.59
6504,Bayonetta,2910,1400.81,1389.23
6505,Mewtwo,2910,1409.98,1421.56
6506,Duck Hunt,2911,1426.26,1415.72
6507,Zelda,2911,1458.19,1468.73
6508,Meta Knight,2912,1533.34,1544.38
6509,Isabelle,2912,1512.45,1501.41
6510,Dark Pit,2913,1578.88,1587.83
6511,DK,2913,1511.19,1502.24
6512,Ridley,2914,1479.15,1467.56
6513,Yoshi,2914,1488.12,1499.71
6514,Pac-Man,2915,1448.22,1452.43
6515,Peach,2915,1246.65,1242.44
6516,Pichu,2916,1410.55,1401.21
6517,Inkling,2916,1469.33,1478.67
6518,King Dedede,2917,1452.5,1446.91
6519,Ike,2917,1607.93,1613.52
6520,Young Link,2918,1540.35,1547.88
6521,Sheik,2918,1438.31,1430.78
6522,Little Mac,2919,1484.23,1497.67
6523,Roy,2919,1515.57,1502.13
6524,Captain Falcon,2920,1567.19,1576.06
6525,Little Mac,2920,1497.67,1488.8
6526,Robin,2921,1532.37,1543.91
6527,Rosalina & Luma,2921,1522.38,1510.84
6528,Dark Pit,2922,1587.83,1594.27
6529,Ganondorf,2922,1457.03,1450.59
6530,Dr Mario,2923,1513.09,1524.61
6531,Shulk,2923,1502.6,1491.08
6532,Kirby,2924,1716.96,1722.9
6533,Link,2924,1571.98,1566.04
6534,Meta Knight,2925,1544.38,1530.34
6535,Yoshi,2925,1499.71,1513.75
6536,Pikachu,2926,1624.56,1628.59
6537,Ike,2926,1613.52,1617.55
6538,Richter Belmont,2926,1503.11,1499.08
6539,Simon Belmont,2926,1556.81,1552.78
6540,ROB,2927,1568.8,1587.67
6541,Toon Link,2927,1738.4,1719.53
6542,Ness,2928,1602.33,1609.49
6543,Bowser,2928,1490.86,1483.7
6544,Cloud,2929,1653.53,1660.98
6545,King K Rool,2929,1549.49,1542.04
6546,Samus,2930,1524.03,1533.49
6547,Palutena,2930,1468.08,1458.62
6548,Sonic,2931,1556.07,1566.01
6549,Rosalina & Luma,2931,1510.84,1500.9
6550,Pokemon Trainer,2932,1356.0,1365.94
6551,Ice Climbers,2932,1310.91,1300.97
6552,Wolf,2933,1483.79,1494.01
6553,Ken,2933,1444.93,1434.71
6554,Richter Belmont,2934,1499.08,1510.74
6555,Ryu,2934,1491.59,1479.93
6556,Meta Knight,2935,1530.34,1539.55
6557,Zelda,2935,1468.73,1459.52
6558,Ganondorf,2936,1450.59,1461.24
6559,Lucas,2936,1421.18,1410.53
6560,Incineroar,2937,1456.83,1472.01
6561,Corrin,2937,1527.67,1512.49
6562,Luigi,2938,1584.38,1596.85
6563,Diddy Kong,2938,1594.67,1582.2
6564,Pit,2939,1618.58,1625.12
6565,Lucario,2939,1490.74,1484.2
6566,Bowser,2940,1483.7,1493.31
6567,Villager,2940,1431.01,1421.4
6568,Sheik,2941,1430.78,1445.41
6569,Little Mac,2941,1488.8,1474.17
6570,Mega Man,2942,1432.92,1446.54
6571,Greninja,2942,1468.42,1454.8
6572,Snake,2943,1495.06,1481.8
6573,Chrom,2943,1467.49,1480.75
6574,Young Link,2944,1547.88,1557.79
6575,Roy,2944,1502.13,1492.22
6576,Fox,2945,1469.36,1473.02
6577,Jigglypuff,2945,1245.84,1242.18
6578,Robin,2946,1543.91,1563.06
6579,Kirby,2946,1722.9,1703.75
6580,Ice Climbers,2947,1300.97,1299.72
6581,Wario,2947,1679.08,1680.33
6582,Link,2948,1566.04,1560.39
6583,Toon Link,2948,1719.53,1725.18
6584,Marth,2949,1636.69,1645.51
6585,Sonic,2949,1566.01,1557.19
6586,Ridley,2950,1467.56,1477.2
6587,Duck Hunt,2950,1415.72,1406.08
6588,Mewtwo,2951,1421.56,1433.47
6589,Dark Samus,2951,1419.6,1407.69
6590,Incineroar,2952,1472.01,1460.77
6591,Lucina,2952,1488.49,1499.73
6592,King K Rool,2953,1542.04,1555.87
6593,Diddy Kong,2953,1582.2,1568.37
6594,Ganondorf,2954,1461.24,1454.98
6595,Luigi,2954,1596.85,1603.11
6596,Captain Falcon,2955,1576.06,1561.72
6597,Dr Mario,2955,1524.61,1538.95
6598,Shulk,2956,1491.08,1501.31
6599,Pac-Man,2956,1452.43,1442.2
6600,Dark Samus,2957,1407.69,1414.1
6601,Ridley,2957,1477.2,1483.61
6602,Mega Man,2957,1446.54,1440.13
6603,Little Mac,2957,1474.17,1467.76
6604,Bowser,2958,1493.31,1504.78
6605,Snake,2958,1481.8,1470.33
6606,King Dedede,2959,1446.91,1465.55
6607,Mario,2959,1609.2,1590.56
6608,Daisy,2960,1458.7,1447.07
6609,Falco,2960,1466.76,1478.39
6610,Wii Fit Trainer,2961,1424.92,1415.11
6611,Fox,2961,1473.02,1482.83
6612,Ryu,2962,1479.93,1470.36
6613,Samus,2962,1533.49,1543.06
6614,Wario,2963,1680.33,1662.88
6615,Simon Belmont,2963,1552.78,1570.23
6616,Wolf,2964,1494.01,1484.86
6617,Sonic,2964,1557.19,1566.34
6618,Yoshi,2965,1513.75,1525.18
6619,Isabelle,2965,1501.41,1489.98
6620,Dark Pit,2966,1594.27,1600.61
6621,Incineroar,2966,1460.77,1454.43
6622,Olimar,2967,1352.13,1346.37
6623,DK,2967,1502.24,1508.0
6624,Lucina,2968,1499.73,1508.74
6625,Mewtwo,2968,1433.47,1424.46
6626,Ganondorf,2969,1454.98,1468.32
6627,Lucario,2969,1484.2,1470.86
6628,Ness,2970,1609.49,1616.78
6629,Shulk,2970,1501.31,1494.02
6630,Captain Falcon,2971,1561.72,1570.05
6631,Mr Game & Watch,2971,1479.28,1470.95
6632,Mega Man,2972,1440.13,1450.35
6633,Pichu,2972,1401.21,1390.99
6634,Inkling,2973,1478.67,1466.17
6635,Little Mac,2973,1467.76,1480.26
6636,Mario,2974,1590.56,1597.78
6637,Chrom,2974,1480.75,1473.53
6638,Dr Mario,2975,1538.95,1548.0
6639,Chrom,2975,1473.53,1464.48
6640,Kirby,2976,1703.75,1709.95
6641,Sonic,2976,1566.34,1560.14
6642,Dark Pit,2977,1600.61,1613.74
6643,Pit,2977,1625.12,1611.99
6644,Captain Falcon,2978,1570.05,1581.49
6645,Young Link,2978,1557.79,1546.35
6646,Robin,2979,1563.06,1572.68
6647,Richter Belmont,2979,1510.74,1501.12
6648,Yoshi,2980,1525.18,1536.42
6649,Lucina,2980,1508.74,1497.5
6650,Pikachu,2981,1628.59,1631.09
6651,Ike,2981,1617.55,1620.05
6652,Dark Samus,2981,1414.1,1411.6
6653,Ridley,2981,1483.61,1481.11
6654,Cloud,2982,1660.98,1670.36
6655,Luigi,2982,1603.11,1593.73
6656,ROB,2983,1587.67,1602.29
6657,Marth,2983,1645.51,1630.89
6658,Ness,2984,1616.78,1598.5
6659,King Dedede,2984,1465.55,1483.83
6660,Toon Link,2985,1725.18,1729.77
6661,Simon Belmont,2985,1570.23,1580.53
6662,King K Rool,2985,1555.87,1551.75
6663,Ganondorf,2985,1468.32,1465.7
6664,Bowser,2985,1504.78,1501.58
6665,Mario,2985,1597.78,1592.82
6666,Ryu,2986,1470.36,1467.07
6667,Kirby,2986,1709.95,1713.24
6668,Ken,2987,1434.71,1419.61
6669,Pokemon Trainer,2987,1365.94,1381.04
6670,Samus,2988,1543.06,1551.3
6671,Palutena,2988,1458.62,1450.38
6672,Wolf,2989,1484.86,1476.24
6673,Link,2989,1560.39,1569.01
6674,Rosalina & Luma,2990,1500.9,1512.07
6675,Fox,2990,1482.83,1471.66
6676,DK,2991,1508.0,1515.75
6677,Dark Samus,2991,1411.6,1403.85
6678,Cloud,2992,1670.36,1650.91
6679,Ridley,2992,1481.11,1500.56
6680,Lucas,2993,1410.53,1426.08
6681,Isabelle,2993,1489.98,1474.43
6682,Incineroar,2994,1454.43,1466.66
6683,Zelda,2994,1459.52,1447.29
6684,Pit,2995,1611.99,1619.62
6685,Corrin,2995,1512.49,1504.86
6686,Sheik,2996,1445.41,1437.9
6687,Dr Mario,2996,1548.0,1555.51
6688,Villager,2997,1421.4,1426.25
6689,Peach,2997,1242.44,1237.59
6690,Young Link,2998,1546.35,1530.95
6691,Snake,2998,1470.33,1485.73
6692,Shulk,2999,1494.02,1480.23
6693,Greninja,2999,1454.8,1468.59
6694,Pikachu,3000,1631.09,1618.58
6695,Ike,3000,1620.05,1632.56
6696,Sonic,3001,1560.14,1567.05
6697,Bowser Jr,3001,1442.1,1435.19
6698,Pokemon Trainer,3002,1381.04,1394.6
6699,Wii Fit Trainer,3002,1415.11,1401.55
6700,Sheik,3003,1437.9,1431.62
6701,Falco,3003,1478.39,1472.11
6702,Lucas,3003,1426.08,1432.36
6703,Inkling,3003,1466.17,1472.45
6704,Toon Link,3004,1729.77,1732.59
6705,Ryu,3004,1467.07,1464.25
6706,Richter Belmont,3005,1501.12,1491.4
6707,Samus,3005,1551.3,1561.02
6708,Diddy Kong,3006,1568.37,1574.34
6709,Mewtwo,3006,1424.46,1418.49
6710,Olimar,3007,1346.37,1338.8
6711,Zelda,3007,1447.29,1454.86
6712,King K Rool,3008,1551.75,1557.11
6713,Bayonetta,3008,1389.23,1383.87
6714,Luigi,3009,1593.73,1601.61
6715,Ridley,3009,1500.56,1492.68
6716,Incineroar,3010,1466.66,1453.09
6717,Lucas,3010,1432.36,1445.93
6718,Ness,3011,1598.5,1605.4
6719,Little Mac,3011,1480.26,1473.36
6720,Pichu,3012,1390.99,1380.85
6721,Sheik,3012,1431.62,1441.76
6722,Mega Man,3013,1450.35,1439.72
6723,Shulk,3013,1480.23,1490.86
6724,Mr Game & Watch,3014,1470.95,1463.76
6725,Captain Falcon,3014,1581.49,1588.68
6726,Greninja,3015,1468.59,1480.4
6727,Chrom,3015,1464.48,1452.67
6728,ROB,3016,1602.29,1608.75
6729,Falco,3016,1472.11,1465.65
6730,Jigglypuff,3017,1242.18,1262.06
6731,Daisy,3017,1447.07,1427.19
6732,Robin,3018,1572.68,1557.05
6733,Richter Belmont,3018,1491.4,1507.03
6734,Simon Belmont,3019,1580.53,1570.82
6735,Marth,3019,1630.89,1640.6
6736,Wolf,3020,1476.24,1484.6
6737,Pokemon Trainer,3020,1394.6,1386.24
6738,Lucas,3021,1445.93,1433.03
6739,Villager,3021,1426.25,1439.15
6740,Mewtwo,3022,1418.49,1426.93
6741,Olimar,3022,1338.8,1330.36
6742,Duck Hunt,3023,1406.08,1399.63
6743,Yoshi,3023,1536.42,1542.87
6744,Dark Pit,3024,1613.74,1620.53
6745,Ridley,3024,1492.68,1485.89
6746,Lucina,3025,1497.5,1510.34
6747,DK,3025,1515.75,1502.91
6748,Bowser,3026,1501.58,1510.89
6749,Pac-Man,3026,1442.2,1432.89
6750,Inkling,3027,1472.45,1461.36
6751,Roy,3027,1492.22,1503.31
6752,Mario,3028,1592.82,1603.11
6753,Dr Mario,3028,1555.51,1545.22
6754,Little Mac,3029,1473.36,1484.92
6755,Mr Game & Watch,3029,1463.76,1452.2
6756,Snake,3030,1485.73,1473.97
6757,Shulk,3030,1490.86,1502.62
6758,Yoshi,3031,1542.87,1550.09
6759,Lucas,3031,1433.03,1425.81
6760,Dr Mario,3032,1545.22,1554.3
6761,Greninja,3032,1480.4,1471.32
6762,Robin,3033,1557.05,1565.8
6763,Wolf,3033,1484.6,1475.85
6764,Captain Falcon,3034,1588.68,1572.85
6765,Shulk,3034,1502.62,1518.45
6766,Dark Pit,3035,1620.53,1627.74
6767,Lucina,3035,1510.34,1503.13
6768,Kirby,3036,1713.24,1717.46
6769,Rosalina & Luma,3036,1512.07,1507.85
6770,Pikachu,3037,1618.58,1620.96
6771,Ike,3037,1632.56,1634.94
6772,Lucas,3037,1425.81,1423.43
6773,Inkling,3037,1461.36,1458.98
6774,King Dedede,3038,1483.83,1502.1
6775,Ike,3038,1634.94,1616.67
6776,ROB,3039,1608.75,1618.58
6777,Samus,3039,1561.02,1551.19
6778,Cloud,3040,1650.91,1661.48
6779,Pit,3040,1619.62,1609.05
6780,Pokemon Trainer,3041,1386.24,1400.11
6781,Daisy,3041,1427.19,1413.32
6782,Wolf,3042,1475.85,1485.3
6783,Ken,3042,1419.61,1410.16
6784,Rosalina & Luma,3043,1507.85,1494.19
6785,Fox,3043,1471.66,1485.32
6786,Richter Belmont,3044,1507.03,1517.08
6787,Ryu,3044,1464.25,1454.2
6788,Marth,3045,1640.6,1625.38
6789,Link,3045,1569.01,1584.23
6790,Ridley,3046,1485.89,1495.22
6791,Mewtwo,3046,1426.93,1417.6
6792,Incineroar,3047,1453.09,1467.44
6793,Corrin,3047,1504.86,1490.51
6794,DK,3048,1502.91,1519.54
6795,Pit,3048,1609.05,1592.42
6796,Cloud,3049,1661.48,1644.64
6797,Yoshi,3049,1550.09,1566.93
6798,King K Rool,3050,1557.11,1541.06
6799,Ganondorf,3050,1465.7,1481.75
6800,Young Link,3051,1530.95,1541.68
6801,Roy,3051,1503.31,1492.58
6802,Greninja,3052,1471.32,1458.75
6803,Inkling,3052,1458.98,1471.55
6804,Chrom,3053,1452.67,1466.15
6805,Little Mac,3053,1484.92,1471.44
6806,Mega Man,3054,1439.72,1451.81
6807,Sheik,3054,1441.76,1429.67
6808,Ness,3055,1605.4,1611.81
6809,Snake,3055,1473.97,1467.56
6810,Sonic,3056,1567.05,1569.16
6811,Jigglypuff,3056,1262.06,1259.95
6812,Palutena,3057,1450.38,1471.64
6813,Kirby,3057,1717.46,1696.2
6814,Bowser Jr,3058,1435.19,1448.59
6815,Falco,3058,1465.65,1452.25
6816,Simon Belmont,3059,1570.82,1562.89
6817,Wario,3059,1662.88,1670.81
6818,Toon Link,3060,1732.59,1737.37
6819,Samus,3060,1551.19,1546.41
6820,Lucina,3061,1503.13,1516.8
6821,Meta Knight,3061,1539.55,1525.88
6822,Lucario,3062,1470.86,1480.7
6823,Lucas,3062,1423.43,1413.59
6824,Mewtwo,3063,1417.6,1432.87
6825,Corrin,3063,1490.51,1475.24
6826,Diddy Kong,3064,1574.34,1559.85
6827,DK,3064,1519.54,1534.03
6828,Luigi,3065,1601.61,1607.92
6829,Incineroar,3065,1467.44,1461.13
6830,Dr Mario,3066,1554.3,1562.61
6831,Little Mac,3066,1471.44,1463.13
6832,Pac-Man,3067,1432.89,1424.69
6833,Shulk,3067,1518.45,1526.65
6834,Roy,3068,1492.58,1479.61
6835,Inkling,3068,1471.55,1484.52
6836,Pikachu,3069,1620.96,1630.77
6837,Captain Falcon,3069,1572.85,1563.04
6838,Young Link,3070,1541.68,1528.27
6839,Bowser,3070,1510.89,1524.3
6840,Fox,3071,1485.32,1493.53
6841,Pokemon Trainer,3071,1400.11,1391.9
6842,Ice Climbers,3072,1299.72,1297.81
6843,ROB,3072,1618.58,1620.49
6844,Wolf,3073,1485.3,1472.67
6845,Palutena,3073,1471.64,1484.27
6846,Robin,3074,1565.8,1571.1
6847,Wii Fit Trainer,3074,1401.55,1396.25
6848,Richter Belmont,3075,1517.08,1512.26
6849,Sonic,3075,1569.16,1579.45
6850,Samus,3075,1546.41,1540.93
6851,Luigi,3076,1607.92,1614.26
6852,Isabelle,3076,1474.43,1468.09
6853,Dark Samus,3077,1403.85,1400.2
6854,Dark Pit,3077,1627.74,1631.39
6855,Pokemon Trainer,3078,1391.9,1387.48
6856,Incineroar,3078,1461.13,1456.71
6857,King K Rool,3078,1541.06,1545.48
6858,Mr Game & Watch,3078,1452.2,1456.62
6859,Pit,3079,1592.42,1574.61
6860,Zelda,3079,1454.86,1472.67
6861,Lucina,3080,1516.8,1527.48
6862,Lucario,3080,1480.7,1475.53
6863,Ridley,3080,1495.22,1489.72
6864,Villager,3081,1439.15,1429.99
6865,King Dedede,3081,1502.1,1511.26
6866,Peach,3082,1237.59,1255.59
6867,Pichu,3082,1380.85,1362.85
6868,Greninja,3083,1458.75,1453.09
6869,Ness,3083,1611.81,1617.47
6870,Chrom,3084,1466.15,1463.57
6871,Young Link,3084,1528.27,1524.8
6872,Mega Man,3084,1451.81,1449.42
